Data;Hora UTC;VENTO-DIREÇÃO;VENTO-RAJADA;VENTO
2023/04/07;0000 UTC;110;2.4;0.4
2023/04/07;0100 UTC;214;1.8;0.4
2023/04/07;0200 UTC;75;4.3;0.5
2023/04/07;0300 UTC;129;1.6;0.4
2023/04/07;0400 UTC;136;3.1;0.6
2023/04/07;0500 UTC;161;1.2;0.4
2023/04/07;0600 UTC;31;3.3;0.9
2023/04/07;0700 UTC;31;3.4;0.4
2023/04/07;0800 UTC;208;3.7;0.5
2023/04/07;0900 UTC;199;2.5;0.8
2023/04/07;1000 UTC;295;2.5;0.8
2023/04/07;1100 UTC;345;2.5;0.6
2023/04/07;1200 UTC;339;2.3;0.8
2023/04/07;1300 UTC;342;3.2;0.9
2023/04/07;1400 UTC;299;2.6;1.2
2023/04/07;1500 UTC;200;3.6;1.5
2023/04/07;1600 UTC;175;4.1;1.6
2023/04/07;1700 UTC;173;4;1.8
2023/04/07;1800 UTC;167;4.3;1.2
2023/04/07;1900 UTC;151;4.3;0.7
2023/04/07;2000 UTC;151;3.6;0.8
2023/04/07;2100 UTC;141;4.3;1
2023/04/07;2200 UTC;47;4.3;0.6
2023/04/07;2300 UTC;135;3.9;0.8
2023/04/08;0000 UTC;110;3.2;0.6
2023/04/08;0100 UTC;105;2.5;0.7
2023/04/08;0200 UTC;117;2.3;0.5
2023/04/08;0300 UTC;74;2.4;0.4
2023/04/08;0400 UTC;113;4;0.9
2023/04/08;0500 UTC;113;4;0.5
2023/04/08;0600 UTC;139;3.6;0.7
2023/04/08;0700 UTC;169;4.9;1.1
2023/04/08;0800 UTC;178;4.9;1.4
2023/04/08;0900 UTC;164;4.2;1.1
2023/04/08;1000 UTC;171;3.9;1.1
2023/04/08;1100 UTC;175;3.5;1.1
2023/04/08;1200 UTC;170;3.6;1.1
2023/04/08;1300 UTC;123;5.2;1.2
2023/04/08;1400 UTC;173;4.5;1.7
2023/04/08;1500 UTC;79;5.7;1.7
2023/04/08;1600 UTC;68;5.7;0.6
2023/04/08;1700 UTC;123;2.9;0.8
2023/04/08;1800 UTC;153;4.9;0.9
2023/04/08;1900 UTC;93;5.4;0.8
2023/04/08;2000 UTC;133;3.1;0.8
2023/04/08;2100 UTC;55;3.3;0.6
2023/04/08;2200 UTC;33;3.3;0.8
2023/04/08;2300 UTC;40;3;1
2023/04/09;0000 UTC;37;3.1;1.3
2023/04/09;0100 UTC;33;3.2;1
2023/04/09;0200 UTC;30;4.5;0.8
2023/04/09;0300 UTC;28;3.5;0.4
2023/04/09;0400 UTC;51;2;0.3
2023/04/09;0500 UTC;35;1.3;0.7
2023/04/09;0600 UTC;332;1.4;0.3
2023/04/09;0700 UTC;42;1.1;0.4
2023/04/09;0800 UTC;28;1.9;0.4
2023/04/09;0900 UTC;339;1.1;0.3
2023/04/09;1000 UTC;352;1.6;0.4
2023/04/09;1100 UTC;67;2.5;0.7
2023/04/09;1200 UTC;53;4;1.2
2023/04/09;1300 UTC;33;3.5;0.9
2023/04/09;1400 UTC;326;3.5;0.9
2023/04/09;1500 UTC;67;3.6;0.8
2023/04/09;1600 UTC;132;4.5;1.2
2023/04/09;1700 UTC;100;4;1.1
2023/04/09;1800 UTC;128;3.1;0.6
2023/04/09;1900 UTC;76;3.1;0.9
2023/04/09;2000 UTC;60;2.8;1
2023/04/09;2100 UTC;64;4.1;1.1
2023/04/09;2200 UTC;61;3.5;0.9
2023/04/09;2300 UTC;59;3.5;0.9
2023/04/10;0000 UTC;65;4;0.8
2023/04/10;0100 UTC;61;5.4;0.9
2023/04/10;0200 UTC;56;4.5;0.7
2023/04/10;0300 UTC;55;3.6;0.7
2023/04/10;0400 UTC;49;2.9;0.6
2023/04/10;0500 UTC;75;2.8;0.4
2023/04/10;0600 UTC;39;1.9;0.5
2023/04/10;0700 UTC;48;1.9;0.4
2023/04/10;0800 UTC;49;2.2;0.5
2023/04/10;0900 UTC;341;1.8;0.5
2023/04/10;1000 UTC;335;1.4;0.5
2023/04/10;1100 UTC;34;2.5;1
2023/04/10;1200 UTC;32;3.7;1.4
2023/04/10;1300 UTC;202;4;2.1
2023/04/10;1400 UTC;173;4;1.1
2023/04/10;1500 UTC;149;5.3;1.3
2023/04/10;1600 UTC;157;4.1;1.1
2023/04/10;1700 UTC;165;4.4;1.2
2023/04/10;1800 UTC;142;4.4;1.1
2023/04/10;1900 UTC;153;5.9;1
2023/04/10;2000 UTC;137;4.4;1
2023/04/10;2100 UTC;141;3.2;0.7
2023/04/10;2200 UTC;147;3.5;0.9
2023/04/10;2300 UTC;115;4.4;1
2023/04/11;0000 UTC;119;3.9;0.8
2023/04/11;0100 UTC;113;2.9;0.7
2023/04/11;0200 UTC;66;3.2;0.6
2023/04/11;0300 UTC;69;2.4;0.6
2023/04/11;0400 UTC;179;2.9;0.4
2023/04/11;0500 UTC;36;2.4;0.6
2023/04/11;0600 UTC;47;3.1;0.4
2023/04/11;0700 UTC;10;1.5;0.4
2023/04/11;0800 UTC;150;1.5;0.4
2023/04/11;0900 UTC;264;2.7;0.3
2023/04/11;1000 UTC;253;1.8;0.8
2023/04/11;1100 UTC;199;2.8;1.1
2023/04/11;1200 UTC;224;2.8;1.1
2023/04/11;1300 UTC;210;4.5;1.5
2023/04/11;1400 UTC;217;4.3;1.6
2023/04/11;1500 UTC;197;4.8;1.8
2023/04/11;1600 UTC;167;4.8;1.4
2023/04/11;1700 UTC;168;4.8;1.5
2023/04/11;1800 UTC;131;4.8;1
2023/04/11;1900 UTC;134;4.1;0.7
2023/04/11;2000 UTC;110;4.2;0.9
2023/04/11;2100 UTC;109;3.9;0.8
2023/04/11;2200 UTC;113;3.7;1
2023/04/11;2300 UTC;86;3.6;1
2023/04/12;0000 UTC;85;4.1;1
2023/04/12;0100 UTC;97;3.8;0.9
2023/04/12;0200 UTC;81;3.8;0.9
2023/04/12;0300 UTC;45;4.7;1.4
2023/04/12;0400 UTC;48;3.7;1
2023/04/12;0500 UTC;44;3.2;0.8
2023/04/12;0600 UTC;16;2.7;0.5
2023/04/12;0700 UTC;56;1.9;0.3
2023/04/12;0800 UTC;68;1.9;0.4
2023/04/12;0900 UTC;49;2.1;0.4
2023/04/12;1000 UTC;2;1.2;0.3
2023/04/12;1100 UTC;148;1.4;0.4
2023/04/12;1200 UTC;184;2.9;1.6
2023/04/12;1300 UTC;191;5;2
2023/04/12;1400 UTC;200;5.7;2
2023/04/12;1500 UTC;191;5.6;2
2023/04/12;1600 UTC;191;5.6;1.4
2023/04/12;1700 UTC;171;6.3;2
2023/04/12;1800 UTC;165;5.2;1.3
2023/04/12;1900 UTC;142;4.5;1
2023/04/12;2000 UTC;130;4.6;1.1
2023/04/12;2100 UTC;136;4.3;0.8
2023/04/12;2200 UTC;100;3.6;0.8
2023/04/12;2300 UTC;84;4.1;1
2023/04/13;0000 UTC;74;4.1;0.7
2023/04/13;0100 UTC;85;4;0.9
2023/04/13;0200 UTC;96;4.8;1.1
2023/04/13;0300 UTC;99;3.7;1
2023/04/13;0400 UTC;64;4.1;0.7
2023/04/13;0500 UTC;69;2.8;0.5
2023/04/13;0600 UTC;72;2.6;0.4
2023/04/13;0700 UTC;42;2.1;0.5
2023/04/13;0800 UTC;64;1.9;0.4
2023/04/13;0900 UTC;84;1.5;0.3
2023/04/13;1000 UTC;38;1.3;0.3
2023/04/13;1100 UTC;133;2.6;0.7
2023/04/13;1200 UTC;166;3.5;1.2
2023/04/13;1300 UTC;169;3.1;1.2
2023/04/13;1400 UTC;177;3.7;1.3
2023/04/13;1500 UTC;146;5.1;1.5
2023/04/13;1600 UTC;170;5.9;1.2
2023/04/13;1700 UTC;167;5.3;1.4
2023/04/13;1800 UTC;157;4.2;1.2
2023/04/13;1900 UTC;139;4.4;1.1
2023/04/13;2000 UTC;78;4.6;1
2023/04/13;2100 UTC;49;4.6;1.1
2023/04/13;2200 UTC;53;5.6;1.2
2023/04/13;2300 UTC;70;6.1;0.9
2023/04/14;0000 UTC;52;4.5;0.7
2023/04/14;0100 UTC;357;2.6;0.8
2023/04/14;0200 UTC;40;1.8;0.4
2023/04/14;0300 UTC;340;1.4;0.4
2023/04/14;0400 UTC;321;1.7;0.3
2023/04/14;0500 UTC;360;1.3;0.4
2023/04/14;0600 UTC;58;1.3;0.1
2023/04/14;0700 UTC;318;1;0.3
2023/04/14;0800 UTC;321;1.5;0.8
2023/04/14;0900 UTC;349;1.4;0.2
2023/04/14;1000 UTC;16;1.2;0.4
2023/04/14;1100 UTC;60;1.9;0.5
2023/04/14;1200 UTC;118;2.5;0.6
2023/04/14;1300 UTC;78;3.7;1.2
2023/04/14;1400 UTC;128;5;0.9
2023/04/14;1500 UTC;137;4.2;0.9
2023/04/14;1600 UTC;162;4;1.1
2023/04/14;1700 UTC;151;4.1;1.1
2023/04/14;1800 UTC;73;3.9;1.1
2023/04/14;1900 UTC;67;3.7;0.9
2023/04/14;2000 UTC;72;3.5;1.1
2023/04/14;2100 UTC;75;4.2;0.9
2023/04/14;2200 UTC;44;3.8;0.9
2023/04/14;2300 UTC;58;3.5;0.6
2023/04/15;0000 UTC;57;3.6;0.7
2023/04/15;0100 UTC;53;3.5;0.7
2023/04/15;0200 UTC;50;2.8;0.6
2023/04/15;0300 UTC;42;2.4;0.5
2023/04/15;0400 UTC;48;2.8;0.7
2023/04/15;0500 UTC;54;2.4;0.6
2023/04/15;0600 UTC;55;2.4;0.6
2023/04/15;0700 UTC;316;2.2;0.5
2023/04/15;0800 UTC;341;1.3;0.4
2023/04/15;0900 UTC;352;1;0.3
2023/04/15;1000 UTC;12;1.4;0.5
2023/04/15;1100 UTC;44;2.3;0.4
2023/04/15;1200 UTC;66;3.3;0.8
2023/04/15;1300 UTC;12;3.5;1.1
2023/04/15;1400 UTC;229;3.9;0.5
2023/04/15;1500 UTC;48;2.9;0.9
2023/04/15;1600 UTC;106;4;1.2
2023/04/15;1700 UTC;147;5.3;1.1
2023/04/15;1800 UTC;104;4.7;1.2
2023/04/15;1900 UTC;85;4.6;1.1
2023/04/15;2000 UTC;97;4.1;0.8
2023/04/15;2100 UTC;63;3.1;0.7
2023/04/15;2200 UTC;69;5;1
2023/04/15;2300 UTC;57;3.9;0.9
2023/04/16;0000 UTC;47;3.9;1
2023/04/16;0100 UTC;50;4.9;1.4
2023/04/16;0200 UTC;48;4.1;1.4
2023/04/16;0300 UTC;296;4.4;0.5
2023/04/16;0400 UTC;337;1.6;0.4
2023/04/16;0500 UTC;316;1.2;0.2
2023/04/16;0600 UTC;29;1.8;0.5
2023/04/16;0700 UTC;27;1.9;0.6
2023/04/16;0800 UTC;110;1.8;0.3
2023/04/16;0900 UTC;303;1.2;0.8
2023/04/16;1000 UTC;18;1.5;0.6
2023/04/16;1100 UTC;294;2.5;1
2023/04/16;1200 UTC;335;3.5;0.9
2023/04/16;1300 UTC;320;4.2;1.6
2023/04/16;1400 UTC;15;4.2;0.9
2023/04/16;1500 UTC;184;3.8;1.6
2023/04/16;1600 UTC;167;4;2
2023/04/16;1700 UTC;179;4;1.6
2023/04/16;1800 UTC;155;3.5;0.8
2023/04/16;1900 UTC;155;3.5;1
2023/04/16;2000 UTC;132;3.5;1
2023/04/16;2100 UTC;143;3.5;0.7
2023/04/16;2200 UTC;153;4.5;0.8
2023/04/16;2300 UTC;138;4.1;1
2023/04/17;0000 UTC;131;4.1;0.8
2023/04/17;0100 UTC;118;3.9;0.9
2023/04/17;0200 UTC;136;3.2;0.8
2023/04/17;0300 UTC;113;3.2;0.6
2023/04/17;0400 UTC;23;3.4;0.5
2023/04/17;0500 UTC;57;2.1;0.4
2023/04/17;0600 UTC;6;1.7;0.5
2023/04/17;0700 UTC;34;1.7;0.5
2023/04/17;0800 UTC;323;2.1;0.4
2023/04/17;0900 UTC;70;1.4;0.2
2023/04/17;1000 UTC;280;1.9;0.4
2023/04/17;1100 UTC;228;2.5;0.7
2023/04/17;1200 UTC;261;4.6;0.8
2023/04/17;1300 UTC;232;4.3;1.1
2023/04/17;1400 UTC;224;5.8;1.7
2023/04/17;1500 UTC;207;5.8;2.2
2023/04/17;1600 UTC;195;6;2.5
2023/04/17;1700 UTC;195;6.4;1.7
2023/04/17;1800 UTC;185;6;2
2023/04/17;1900 UTC;169;5.8;1.8
2023/04/17;2000 UTC;170;4.5;1.1
2023/04/17;2100 UTC;152;3.6;1
2023/04/17;2200 UTC;154;3.7;1
2023/04/17;2300 UTC;141;4.2;1.2
2023/04/18;0000 UTC;89;4.2;1
2023/04/18;0100 UTC;90;5.4;1.1
2023/04/18;0200 UTC;77;4.6;0.7
2023/04/18;0300 UTC;102;3.1;0.6
2023/04/18;0400 UTC;60;2.6;0.4
2023/04/18;0500 UTC;53;2.4;0.5
2023/04/18;0600 UTC;111;2.2;0.4
2023/04/18;0700 UTC;69;2;0.4
2023/04/18;0800 UTC;40;1.5;0.4
2023/04/18;0900 UTC;31;1.3;0.2
2023/04/18;1000 UTC;6;1.8;0.3
2023/04/18;1100 UTC;27;2.2;0.5
2023/04/18;1200 UTC;327;3.4;0.6
2023/04/18;1300 UTC;309;2.1;0.9
2023/04/18;1400 UTC;196;2.8;0.9
2023/04/18;1500 UTC;135;3;0.9
2023/04/18;1600 UTC;139;3.2;0.9
2023/04/18;1700 UTC;158;4.1;1
2023/04/18;1800 UTC;126;3.1;0.9
2023/04/18;1900 UTC;92;3.4;1
2023/04/18;2000 UTC;66;3.9;1
2023/04/18;2100 UTC;53;4;1.1
2023/04/18;2200 UTC;48;3.8;1.1
2023/04/18;2300 UTC;46;5.2;1.7
2023/04/19;0000 UTC;48;5.5;1.8
2023/04/19;0100 UTC;43;5;1.9
2023/04/19;0200 UTC;43;4.3;1.5
2023/04/19;0300 UTC;39;4.2;1.1
2023/04/19;0400 UTC;30;5.3;1.6
2023/04/19;0500 UTC;29;5.4;1.8
2023/04/19;0600 UTC;35;4.5;1.7
2023/04/19;0700 UTC;31;5.9;1.7
2023/04/19;0800 UTC;27;5.9;1.2
2023/04/19;0900 UTC;27;6.1;1.4
2023/04/19;1000 UTC;16;5.5;1.5
2023/04/19;1100 UTC;25;5.9;1.3
2023/04/19;1200 UTC;360;5.1;1.2
2023/04/19;1300 UTC;343;4.9;1.4
2023/04/19;1400 UTC;324;3.6;1.3
2023/04/19;1500 UTC;325;3.6;1
2023/04/19;1600 UTC;137;3.7;0.9
2023/04/19;1700 UTC;93;4.3;0.8
2023/04/19;1800 UTC;73;3.8;1.3
2023/04/19;1900 UTC;62;5.2;1.4
2023/04/19;2000 UTC;56;5.3;1.3
2023/04/19;2100 UTC;49;5.6;1.5
2023/04/19;2200 UTC;59;6.2;2.2
2023/04/19;2300 UTC;49;6.5;1.7
2023/04/20;0000 UTC;49;7.8;2.2
2023/04/20;0100 UTC;30;5.5;1.6
2023/04/20;0200 UTC;42;5.3;1.3
2023/04/20;0300 UTC;25;4.6;1.1
2023/04/20;0400 UTC;39;5.6;1.7
2023/04/20;0500 UTC;38;6.9;1.5
2023/04/20;0600 UTC;25;6.4;1.1
2023/04/20;0700 UTC;349;4.4;1.1
2023/04/20;0800 UTC;27;4.6;0.6
2023/04/20;0900 UTC;57;2.5;0.8
2023/04/20;1000 UTC;35;4.3;1.7
2023/04/20;1100 UTC;40;5.3;2.2
2023/04/20;1200 UTC;33;7.6;2
2023/04/20;1300 UTC;25;6.3;1.6
2023/04/20;1400 UTC;337;5.5;1.4
2023/04/20;1500 UTC;317;5.9;1.3
2023/04/20;1600 UTC;191;4.2;1.6
2023/04/20;1700 UTC;85;4.7;0.9
2023/04/20;1800 UTC;71;5.2;1.8
2023/04/20;1900 UTC;70;5.2;1.5
2023/04/20;2000 UTC;58;5;1.5
2023/04/20;2100 UTC;56;5.8;1.8
2023/04/20;2200 UTC;53;9.4;2.1
2023/04/20;2300 UTC;51;6.1;1.4
2023/04/21;0000 UTC;54;6.1;1.4
2023/04/21;0100 UTC;48;5.8;1.7
2023/04/21;0200 UTC;50;6.2;1.9
2023/04/21;0300 UTC;46;5.9;1.7
2023/04/21;0400 UTC;46;5;1.7
2023/04/21;0500 UTC;40;4.7;1.2
2023/04/21;0600 UTC;43;4.9;1.4
2023/04/21;0700 UTC;43;5;1.2
2023/04/21;0800 UTC;32;3.9;1.4
2023/04/21;0900 UTC;34;5.3;1.7
2023/04/21;1000 UTC;28;5;0.9
2023/04/21;1100 UTC;50;3.4;0.9
2023/04/21;1200 UTC;21;3.7;0.5
2023/04/21;1300 UTC;13;3.2;0.8
2023/04/21;1400 UTC;83;3.6;1.5
2023/04/21;1500 UTC;92;4.5;1.1
2023/04/21;1600 UTC;84;4.7;1.1
2023/04/21;1700 UTC;173;4.6;1.6
2023/04/21;1800 UTC;176;5.4;2
2023/04/21;1900 UTC;184;8.5;2.4
2023/04/21;2000 UTC;194;8;2.4
2023/04/21;2100 UTC;185;6.6;2.5
2023/04/21;2200 UTC;184;7.9;2.7
2023/04/21;2300 UTC;182;7.8;2.6
2023/04/22;0000 UTC;145;8.1;1.4
2023/04/22;0100 UTC;164;7.4;2
2023/04/22;0200 UTC;165;4.8;1.3
2023/04/22;0300 UTC;168;4.9;1.5
2023/04/22;0400 UTC;186;5.4;1.9
2023/04/22;0500 UTC;182;6;2.3
2023/04/22;0600 UTC;175;5.4;1.1
2023/04/22;0700 UTC;148;4.7;0.8
2023/04/22;0800 UTC;172;4.3;1.2
2023/04/22;0900 UTC;180;6.7;2.9
2023/04/22;1000 UTC;140;6.7;1.2
2023/04/22;1100 UTC;166;5.9;1.5
2023/04/22;1200 UTC;167;5.2;1.6
2023/04/22;1300 UTC;143;7;0.9
2023/04/22;1400 UTC;151;7.5;1.5
2023/04/22;1500 UTC;106;6.2;1.4
2023/04/22;1600 UTC;146;5.4;1.3
2023/04/22;1700 UTC;103;6.1;0.9
2023/04/22;1800 UTC;148;5.4;0.8
2023/04/22;1900 UTC;102;5.9;1.3
2023/04/22;2000 UTC;85;5.9;1.3
2023/04/22;2100 UTC;108;4.9;0.9
2023/04/22;2200 UTC;75;5.3;1
2023/04/22;2300 UTC;83;3.7;0.9
2023/04/23;0000 UTC;148;3.1;0.7
2023/04/23;0100 UTC;143;4;1
2023/04/23;0200 UTC;146;4.1;0.9
2023/04/23;0300 UTC;138;4.7;1.3
2023/04/23;0400 UTC;115;4.7;1.2
2023/04/23;0500 UTC;140;4.5;1
2023/04/23;0600 UTC;149;4.3;0.9
2023/04/23;0700 UTC;138;5.5;1.1
2023/04/23;0800 UTC;67;5.6;1.2
2023/04/23;0900 UTC;113;5.4;1.1
2023/04/23;1000 UTC;98;5.5;1.5
2023/04/23;1100 UTC;128;6.5;1.2
2023/04/23;1200 UTC;125;5.9;1.3
2023/04/23;1300 UTC;67;5.9;1.1
2023/04/23;1400 UTC;126;3.8;1.2
2023/04/23;1500 UTC;170;4.5;1.3
2023/04/23;1600 UTC;173;4.4;1.3
2023/04/23;1700 UTC;143;5.5;1.3
2023/04/23;1800 UTC;163;5.2;1.4
2023/04/23;1900 UTC;93;7.6;1.6
2023/04/23;2000 UTC;166;7.6;1.4
2023/04/23;2100 UTC;119;4.3;0.7
2023/04/23;2200 UTC;135;2.7;0.6
2023/04/23;2300 UTC;171;4.1;1.2
2023/04/24;0000 UTC;44;4.8;1.2
2023/04/24;0100 UTC;141;3.1;0.6
2023/04/24;0200 UTC;246;3;0.6
2023/04/24;0300 UTC;248;1.3;0.3
2023/04/24;0400 UTC;221;3.3;1.1
2023/04/24;0500 UTC;224;3;0.6
2023/04/24;0600 UTC;209;4.9;1.6
2023/04/24;0700 UTC;247;5.5;1.3
2023/04/24;0800 UTC;305;4.5;0.4
2023/04/24;0900 UTC;220;3.7;1.4
2023/04/24;1000 UTC;62;5.2;0.8
2023/04/24;1100 UTC;247;7.3;1
2023/04/24;1200 UTC;208;8.4;2.5
2023/04/24;1300 UTC;204;10;3.3
2023/04/24;1400 UTC;197;11.8;3.9
2023/04/24;1500 UTC;235;11.8;1.5
2023/04/24;1600 UTC;203;6.8;1.9
2023/04/24;1700 UTC;190;6.1;2.1
2023/04/24;1800 UTC;200;7.9;3.1
2023/04/24;1900 UTC;206;8.2;3.1
2023/04/24;2000 UTC;200;7.8;2
2023/04/24;2100 UTC;182;6.7;2.5
2023/04/24;2200 UTC;186;6.7;2.1
2023/04/24;2300 UTC;188;5.3;1.9
2023/04/25;0000 UTC;153;5;0.7
2023/04/25;0100 UTC;164;5;1
2023/04/25;0200 UTC;124;4.9;1
2023/04/25;0300 UTC;122;5.1;0.7
2023/04/25;0400 UTC;174;4.5;0.9
2023/04/25;0500 UTC;166;5.1;1.6
2023/04/25;0600 UTC;162;4.8;1.6
2023/04/25;0700 UTC;168;4.1;1.1
2023/04/25;0800 UTC;173;4.3;1.2
2023/04/25;0900 UTC;181;4.8;1.4
2023/04/25;1000 UTC;197;5.4;1.6
2023/04/25;1100 UTC;165;3.7;1.1
2023/04/25;1200 UTC;200;6.2;2.7
2023/04/25;1300 UTC;200;7.4;2.3
2023/04/25;1400 UTC;188;6.3;2.6
2023/04/25;1500 UTC;193;7.2;2.7
2023/04/25;1600 UTC;196;6.1;1.7
2023/04/25;1700 UTC;196;4.9;2
2023/04/25;1800 UTC;197;5.5;2.2
2023/04/25;1900 UTC;166;5.2;1.4
2023/04/25;2000 UTC;161;4.2;1.1
2023/04/25;2100 UTC;158;4;1.2
2023/04/25;2200 UTC;127;4.5;0.6
2023/04/25;2300 UTC;138;5.2;0.8
2023/04/26;0000 UTC;164;4.5;1.5
2023/04/26;0100 UTC;138;3.6;0.9
2023/04/26;0200 UTC;152;3;0.8
2023/04/26;0300 UTC;107;3.5;0.7
2023/04/26;0400 UTC;127;3.4;0.6
2023/04/26;0500 UTC;124;3.8;0.9
2023/04/26;0600 UTC;155;3.5;0.7
2023/04/26;0700 UTC;153;3.3;0.8
2023/04/26;0800 UTC;156;4.9;0.9
2023/04/26;0900 UTC;133;4.1;0.8
2023/04/26;1000 UTC;148;3.9;0.9
2023/04/26;1100 UTC;160;5.2;1
2023/04/26;1200 UTC;160;4.5;1.2
2023/04/26;1300 UTC;173;4.5;1.2
2023/04/26;1400 UTC;176;6.1;1.4
2023/04/26;1500 UTC;158;4.8;1.1
2023/04/26;1600 UTC;160;5.2;1.2
2023/04/26;1700 UTC;83;4.8;1.3
2023/04/26;1800 UTC;132;5.2;1.1
2023/04/26;1900 UTC;160;4.5;1.2
2023/04/26;2000 UTC;148;4.1;0.6
2023/04/26;2100 UTC;145;4.8;0.9
2023/04/26;2200 UTC;88;4.9;1.4
2023/04/26;2300 UTC;128;5.6;0.8
2023/04/27;0000 UTC;64;6.1;1.4
2023/04/27;0100 UTC;4;5.2;0.4
2023/04/27;0200 UTC;306;4.1;0.8
2023/04/27;0300 UTC;34;3.8;0.4
2023/04/27;0400 UTC;109;2.1;0.4
2023/04/27;0500 UTC;39;6;0.8
2023/04/27;0600 UTC;47;4.9;1.1
2023/04/27;0700 UTC;27;4;1
2023/04/27;0800 UTC;10;3.7;1
2023/04/27;0900 UTC;12;2.6;0.6
2023/04/27;1000 UTC;316;1.6;0.8
2023/04/27;1100 UTC;310;3.1;1.1
2023/04/27;1200 UTC;217;3.6;0.7
2023/04/27;1300 UTC;252;3.2;0.5
2023/04/27;1400 UTC;250;3.4;0.8
2023/04/27;1500 UTC;345;2.9;0.7
2023/04/27;1600 UTC;117;2.8;0.9
2023/04/27;1700 UTC;88;2.8;0.4
2023/04/27;1800 UTC;94;3.6;0.8
2023/04/27;1900 UTC;165;3.6;0.5
2023/04/27;2000 UTC;116;2.4;0.5
2023/04/27;2100 UTC;80;1.6;0.5
2023/04/27;2200 UTC;50;2.4;0.6
2023/04/27;2300 UTC;46;2.5;0.5
2023/04/28;0000 UTC;43;2.2;0.8
2023/04/28;0100 UTC;24;2.4;0.6
2023/04/28;0200 UTC;345;2;0.3
2023/04/28;0300 UTC;326;1;0.5
2023/04/28;0400 UTC;342;1;0.3
2023/04/28;0500 UTC;329;1;0.5
2023/04/28;0600 UTC;350;1.8;0.4
2023/04/28;0700 UTC;46;1.6;0.3
2023/04/28;0800 UTC;312;1;0.2
2023/04/28;0900 UTC;307;1.1;0.3
2023/04/28;1000 UTC;98;1.1;0.4
2023/04/28;1100 UTC;252;1.1;0.3
2023/04/28;1200 UTC;333;2.4;0.8
2023/04/28;1300 UTC;330;3.4;0.9
2023/04/28;1400 UTC;224;3.2;1.1
2023/04/28;1500 UTC;198;3.7;1.4
2023/04/28;1600 UTC;151;3.4;1.1
2023/04/28;1700 UTC;126;3.5;1.2
2023/04/28;1800 UTC;136;3.6;1.1
2023/04/28;1900 UTC;79;3.7;1
2023/04/28;2000 UTC;56;4.8;0.8
2023/04/28;2100 UTC;60;3.8;0.9
2023/04/28;2200 UTC;60;4.5;1.2
2023/04/28;2300 UTC;57;5.4;0.8
2023/04/29;0000 UTC;64;4.5;1
2023/04/29;0100 UTC;70;3.5;0.9
2023/04/29;0200 UTC;50;3.5;1
2023/04/29;0300 UTC;44;3.9;0.6
2023/04/29;0400 UTC;30;2.1;0.5
2023/04/29;0500 UTC;29;2.7;0.9
2023/04/29;0600 UTC;320;2;0.5
2023/04/29;0700 UTC;307;1.2;0.3
2023/04/29;0800 UTC;334;1.6;0.3
2023/04/29;0900 UTC;26;1.4;0.7
2023/04/29;1000 UTC;4;1.5;0.3
2023/04/29;1100 UTC;45;2.8;0.7
2023/04/29;1200 UTC;53;3;0.6
2023/04/29;1300 UTC;199;3.1;1.4
2023/04/29;1400 UTC;171;2.9;1
2023/04/29;1500 UTC;168;3.6;1.2
2023/04/29;1600 UTC;174;4.3;1.6
2023/04/29;1700 UTC;165;4.3;1.5
2023/04/29;1800 UTC;162;4.7;1
2023/04/29;1900 UTC;144;4.1;1.1
2023/04/29;2000 UTC;138;4.2;1
2023/04/29;2100 UTC;104;4.4;0.8
2023/04/29;2200 UTC;116;4.6;1.1
2023/04/29;2300 UTC;108;4.5;0.9
2023/04/30;0000 UTC;114;4.2;1
2023/04/30;0100 UTC;100;3.9;0.8
2023/04/30;0200 UTC;89;4.2;0.9
2023/04/30;0300 UTC;123;4.2;0.8
2023/04/30;0400 UTC;80;4.5;0.7
2023/04/30;0500 UTC;130;3.3;0.7
2023/04/30;0600 UTC;100;4.1;0.9
2023/04/30;0700 UTC;107;3.5;0.8
2023/04/30;0800 UTC;98;3.4;0.4
2023/04/30;0900 UTC;65;2.5;0.5
2023/04/30;1000 UTC;65;3.6;0.7
2023/04/30;1100 UTC;119;3.5;0.9
2023/04/30;1200 UTC;104;5;0.9
2023/04/30;1300 UTC;141;4.5;1.4
2023/04/30;1400 UTC;169;5.2;1.4
2023/04/30;1500 UTC;176;5.7;1.2
2023/04/30;1600 UTC;156;5;1
2023/04/30;1700 UTC;152;4.1;1.2
2023/04/30;1800 UTC;130;4.6;1
2023/04/30;1900 UTC;149;4.4;1.3
2023/04/30;2000 UTC;144;4.4;1.2
2023/04/30;2100 UTC;107;4.3;1
2023/04/30;2200 UTC;58;6;1.3
2023/04/30;2300 UTC;52;4.9;0.7
2023/05/01;0000 UTC;50;3.5;0.5
2023/05/01;0100 UTC;70;4;0.8
2023/05/01;0200 UTC;34;3;0.8
2023/05/01;0300 UTC;32;4.3;1.6
2023/05/01;0400 UTC;23;6;0.7
2023/05/01;0500 UTC;68;2.8;0.7
2023/05/01;0600 UTC;31;3.1;0.5
2023/05/01;0700 UTC;316;1.4;0.7
2023/05/01;0800 UTC;351;1.4;0.3
2023/05/01;0900 UTC;341;1.7;0.5
2023/05/01;1000 UTC;294;1.6;0.4
2023/05/01;1100 UTC;178;3.5;0.7
2023/05/01;1200 UTC;343;2.5;0.5
2023/05/01;1300 UTC;227;2.3;0.5
2023/05/01;1400 UTC;208;3.3;1
